,name,category,section,description,image,page,length [cm],depth [cm],height [cm]
7,CON25,Consola,Inglesa  Recibidor,Consola inglesa caoba lisa con cajón entrepaño bajo,admin/img_prod/CON25/CON25-1-720x540.png,52,77,41,74
8,CU25,Cuadro,Religioso,Cuadro tríptico marco dorado tallado óleo descenso de la cruz,admin/img_prod/CU25/CU25-720x540.png,52,244,10,222
9,ANU25,Carteles y anuncios,Bar y cafetería,Cartel  antiguo chapa Martini,admin/img_prod/ANU25/ANU25-720x540.png,52,25,1,10
10,ESP25,Espejo,Dormitorio,Espejo de tocador de pared marco roble,admin/img_prod/ESP25/ESP25-720x540.png,52,75,25,67
11,ES25,Estanteria,Despacho  Rústico,Estante casillero rústico,admin/img_prod/ES25/ES25-1-720x540.png,52,80,20,27
12,EST25,Estufa,Calefaccion,Radiador de hierro grabado varios elementos,admin/img_prod/EST25/EST25-720x540.png,52,35,15,85
13,F25,Fichero,Despacho,Fichero metálico gris 4 cajones,admin/img_prod/F25/F25-1-720x540.png,52,41,62,132
14,MUS25,Instrumentos musicales,Musica,Violonchelo auténtico,admin/img_prod/MUS25/MUS25 (INM12)-720x540.png,52,1,1,1
15,ADO25,Adornos,Salón,Figura bronce grande caballo y jinete,admin/img_prod/ADO25/ADO25-720x540.png,52,1,1,1
16,DPT25,Deporte,Gimnasio,Remo de gimnasio negro plegable,admin/img_prod/DPT25/DPT25-720x540.png,52,140,60,150
17,LAM25,Lámpara,Lámpara de mesa  Salón,Lámpara de mesa loza blanca bola,admin/img_prod/LAM25/LAM25-720X540.png,52,0,0,0
18,FUM25,Artículos de fumador,Cenicero,Ceniceros acero diferentes lisos,admin/img_prod/FUM25/FUM25-720X540.png,52,1,1,1
19,M25,Mesa,Centro  Salón,Mesa centro cuarterones patas hierro,admin/img_prod/M25/M25-1-720X540.png,52,100,100,35
20,BAD25,Bandejas,,Bandejas ovaladas de acero diferentes,admin/img_prod/BAD25/BAD25-720x540.png,52,1,1,1
21,BYC25,Atrezzo de bar y cafetería,Bar y cafetería,Copas de Whisky cristal caramelo,admin/img_prod/BYC25/BYC25(BAR25-720x540).png,52,1,1,1
22,COL25,Atrezzo colegio,Colegio,Cuadernos colegio antiguos caligrafía,admin/img_prod/COL25/COL25-720x540.png,52,1,1,1
23,DES25,Atrezzo despacho,Despacho  Máquinas de escribir,Máquina  de escribir antigua Hammond,admin/img_prod/DES25/DES25-720x540.png,52,1,1,1
24,BEB25,Bebé,Descatalogado,,admin/img_prod/BEB25/LOGOTIPO VAZQUEZ- 720x540.png,52,0,0,0
25,CST25,Moda y costura,Costurero  Isabelino,Costurero isabelino negro y oro con bolsa,admin/img_prod/CST25/CST25-720x540.png,52,50,64,69
26,CAR25,Caja registradora,Calculadoras  Despacho,Calculadora eléctrica con rodillo,admin/img_prod/CAR25/CAR25 (DES103)-720x540.png,52,1,1,1
27,CRI25,Cristalería,Jarras,Jarras cristal liso.,admin/img_prod/CRI25/CRI25-720x540.png,52,1,1,1
28,MC25,Macetero,Comedor  Salón,Macetero negro bajo,admin/img_prod/MC25/MC25-1-720x540.png,52,22,22,65
29,ME25,Mesilla,Cubista  Dormitorio,Mesilla cubista tapa nácar,admin/img_prod/ME25/ME25-1-720x540.png,52,59,32,73
30,VET25,Ventilador,,Ventilador de techo blanco 5 aspas,admin/img_prod/VET25/VET25-720x540.png,52,1,1,1
31,REL25,Reloj,Salón,Reloj de pared antiguo esfera nácar marco negro forma,admin/img_prod/REL25/REL25-720x540.png,52,1,1,1
32,TEL25,Telefonía,,Contestadores automáticos,admin/img_prod/TEL25/TLF25-720x540.png,52,0,0,0
33,MYN25,Maletas y neceseres de viaje,Viaje,Maleta fibra jaspeada claro borde marrón,admin/img_prod/MYN25/MYN25-720x540.png,52,70,45,25
34,TOC25,Objetos de tocador,Tocador,Juego de tocador botes rojos (4 piezas),admin/img_prod/TOC25/TOC25-720x540.png,52,0,0,0
35,JUG25,Juguetes,Juguete,Adornos plástico,admin/img_prod/JUG25/JUG25-720x540.png,52,0,0,0
36,JAR25,Jarrones y jarras,Adorno  Decoración  Salón,Jarrón grande Talavera,admin/img_prod/JAR25/JAR25-720x540.png,52,0,0,0
37,MYS25,Tocadiscos y altavoces,Electrónica  Musica  Sonido,Tocadiscos caja madera Dual tapa plástico,admin/img_prod/MYS25/MYS25-720x540.png,52,0,0,0
38,TP25,Tapices y estandartes,Salón,Tapiz bordado terciopelo leones con bastidor,admin/img_prod/TP25/TP25-720x540.png,52,180,5,120
39,ML25,Librería,Comedor  Salón,MUEBLE LIBRERÍA OSCURO CON PARTE ALTA,admin/img_prod/ML25/ML25-720x540.png,52,135,65,240
40,MED25,Atrezzo medicina,Hospital  Medicina,Escalerilla de madera torneada antigua sencilla para tubos de ensayo,admin/img_prod/MED25/MED25-720x540.png,52,0,0,0
41,HOS25,Hospitales,Hospital  Medicina,Mesilla de hospital de hierro crema,admin/img_prod/HOS25/HOS25-1-720x540.png,52,19,43,88
42,VAA25,Atrezzo vario,Despacho,Descatalogado,admin/img_prod/VAA25/LOGOTIPO VAZQUEZ- 720x540.png,52,0,0,0
43,RAD25,Radios,,Radio antigua baquelita marron 2 mandos Iberia,admin/img_prod/RAD25/RAD25-720x540.png,52,1,1,1
44,SI25,Sillón,Curvado  Sillería,Sillón curvado nogal respaldo peineta asiento rejilla,admin/img_prod/SI25/SI25-1-720x540.png,52,60,48,98
45,MV25,Muebles varios,Japonés  Taquillón,Taquillón japonés puertas estrellas,admin/img_prod/MV25/MV-25-720x540.png,52,100,35,70
46,ESTAT25,Estatua,Religioso,Estatua imagen Inmaculada de escayola,admin/img_prod/ESTAT25/ESTAT25-720x540.png,52,1,1,1
47,JUE25,Juego,,Tablero de ajedrez antiguo,admin/img_prod/JUE25/JUE25-720x540.png,52,1,1,1
0,SIL25,Silla,Comedor,Silla de comedor caoba pala marquetería tapizadas rayas verde (a juego sillones SI-53 y mesa M-484),admin/img_prod/SIL25/CONJUNTO COMEDOR-720x540.png,53,48,53,95
1,MOS25,Mostrador,Tienda,Mostrador de madera en esquina,admin/img_prod/MOS25/MOS25-720x540.png,53,283,68,90
2,S25,Sofá,Curvado  Salón  Sillería,Sofá curvado nogal respaldo peineta asiento rejilla,admin/img_prod/S25/S25-1-720x540.png,53,122,48,98
3,TYV25,Televisores y vídeos,Televisor,"Televisión portátil plástico negro Elbe 14""",admin/img_prod/TYV25/TYV25-720x540.png,53,45,30,30
4,PV25,Pie de vela,Iglesia,Pie de vela de iglesia para ofrenda grande de lamparillas,admin/img_prod/PV25/PV25-1-720x540.png,53,87,67,117
5,JAU25,Jaula,Pie de jaula,Pie de jaula niquelado peana redonda,admin/img_prod/JAU25/JAU25-720x540.png,53,0,0,0
6,VI25,Vitrina,Comedor  Salón,Vitrina de pared clara 2 puertas,admin/img_prod/VI25/VI25-1-720x540.png,53,90,27,90
7,PER25,Perchero,Dormitorio  Español,Perchero burro estilo español columnas salomónicas,admin/img_prod/PER25/PER25-1-720x540.png,53,100,42,123
8,QIN25,Quinqués,,Quinqué peana metal lisa depósito cristal amarillo con asa,admin/img_prod/QIN25/QIN25-720x540.png,53,14,14,24
9,MYC25,Maletines y carteras,,Maletín fuelle cuero negro,admin/img_prod/MYC25/MYC25-1-720x540.png,53,40,20,30
10,MOU25,Mobiliario urbano,Calle,Señal de tráfico inglesa de sentido contrario,admin/img_prod/MOU25/MOU25-720x540.png,53,91,1,61
11,CDM25,Centro de mesa,,Centro de mesa de metal con asas figuras,admin/img_prod/CDM25/CDM25-720x540.png,53,0,0,0
12,FIG25,Figuras,Adorno,Figura de escayola grande pintada cantante,admin/img_prod/FIG25/FIG25-720x540.png,53,0,0,0
13,PLA25,Playa,Descatalogado,,admin/img_prod/PLA25/LOGOTIPO VAZQUEZ- 720x540.png,53,0,0,0
14,REG25,Religión,Iglesia,Cáliz de metal,admin/img_prod/REG25/REG25-720x540.png,53,0,0,0
15,RU25,Rural,Rústico,Pellejo de vino de cuero,admin/img_prod/RU25/RU25-1-720x540.png,53,0,0,0
16,ALF26,Alfombra,Comedor  Salón,Alfombra dibujos marrones,admin/img_prod/ALF26/ALF26-720x540.png,53,240,170,1
17,AFC26,Alfombra de cama,Dormitorio,Alfombrín de cama verde con flores y fleco,admin/img_prod/AFC26/AFC26-720x540.png,53,140,63,1
18,AP26,Aparador,Comedor  Español,Aparador español cuarterones 2 cuerpos,admin/img_prod/AP26/AP26-1-720x540.png,53,150,50,210
19,ARC26,Arcon,Palacio  Salón,Arcón nogal tallado con pies,admin/img_prod/ARC26/ARC26-1-720x540.png,53,130,58,73
20,AR26,Armario,Dormitorio,Armario frente columnas puerta espejo,admin/img_prod/AR26/AR26-720x540.png,53,105,55,240
21,ATR26,Atril,Descatalogado,,admin/img_prod/ATR26/LOGOTIPO VAZQUEZ- 720x540.png,53,0,0,0
22,BAC26,Banco,Jardín  Parque,Banco de parque patas hierro listones marrón,admin/img_prod/BAC26/BAC26-720x540.png,53,200,76,74
23,BAN26,Banqueta,Dormitorio  Salón,Puf de skay marrón redondo,admin/img_prod/BAN26/BAN26-1-720x540.png,53,68,68,40
24,BA26,Baño,Lavabo,"Lavabo con 2 llaves y caño, sin pie",admin/img_prod/BA26/BA26-720x540.png,53,66,52,10
25,BAU26,Baul,Viaje,Baúl pequeño de cuero con correas,admin/img_prod/BAU26/BAU26-1-720x540.png,53,34,31,28
26,BIO26,Biombo,Arabe,Biombo puerta árabe celosía palos torneados,admin/img_prod/BIO26/BIO26-720x540.png,53,110,4,300
27,CA26,Cama,Dormitorio,Cabecero recortado y balaustres,admin/img_prod/CA26/CA26-720x540.png,53,110,10,113
28,CO26,Cocinas,Varios cocina,Pila lavadero de cocina de mármol,admin/img_prod/CO26/CO26-720x540.png,53,70,50,18
29,COM26,Comoda,Comodín  Dormitorio  Frances,Comodín francés raiz claro a juego dormitorio,admin/img_prod/COM26/COM26-1-720x540.png,53,110,45,78
30,CON26,Consola,Recibidor,Consola pequeña 1/2 punto oscura pata central plana,admin/img_prod/CON26/CON26-1-720x540.png,53,60,31,80
31,CU26,Cuadro,Religioso,Cuadro marco ancho fotografía Adán y Eva (Milton),admin/img_prod/CU26/CU26-720x540.png,53,265,10,330
32,ANU26,Carteles y anuncios,Bar y cafetería,Cartel  antiguo chapa Ricard,admin/img_prod/ANU26/ANU26-720x540.png,53,25,1,10
33,ESP26,Espejo,Dormitorio  Salón,Espejo de pared marco tallado con balaustres,admin/img_prod/ESP26/ESP26-720x540.png,53,90,25,97
34,ES26,Estanteria,Despacho  Rústico,Estante casillero rústico,admin/img_prod/ES26/ES26-720x540.png,53,102,20,80
35,EST26,Estufa,Calefaccion,Radiador de hierro varios elementos,admin/img_prod/EST26/EST26-720x540.png,53,35,15,85
36,ESTAT26,Estatua,Religioso,Estatua imagen San Pancracio,admin/img_prod/ESTAT26/ESTAT26-1-720x540.png,53,1,1,1
37,F26,Fichero,Despacho,Fichero metalico gris 5 cajones,admin/img_prod/F26/F26-1-720x540.png,53,46,66,136
38,MUS26,Instrumentos musicales,Musica,Violonchelo figurado antiguo,admin/img_prod/MUS26/MUS26 (INM13)-720x540.png,53,1,1,1
39,ADO26,Adornos,Salón,Figura bronce grande jockey,admin/img_prod/ADO26/ADO26-720x540.png,53,1,1,1
40,DPT26,Deporte,Bicicleta  Gimnasio,Bicicleta estática blanca Proaction,admin/img_prod/DPT26/DPT26-720x540.png,53,1,1,1
41,LAM26,Lámpara,Lámpara de mesa  Salón,Lámpara de mesa loza blanca filo oro,admin/img_prod/LAM26/LAM26-720X540.png,53,0,0,0
42,FUM26,Artículos de fumador,Cenicero,Ceniceros alabastro diferentes,admin/img_prod/FUM26/FUM26-720X540.png,53,1,1,1
43,M26,Mesa,Centro  Salón,Mesa centro pino cuadrada,admin/img_prod/M26/M26-1-720x540.png,53,55,33,47
44,BAD26,Bandejas,,Bandejas-paneras plateadas diferentes,admin/img_prod/BAD26/BAD26-720x540.png,53,1,1,1
45,BYC26,Atrezzo de bar y cafetería,Bar y cafetería,Enfría botellas antiguo plateado para 2 botellas,admin/img_prod/BYC26/BYC26(BAR26-720x540).png,53,1,1,1
46,COL26,Atrezzo colegio,Colegio,Cuadernos colegio antiguos caligrafía,admin/img_prod/COL26/COL26-720x540.png,53,1,1,1
47,DES26,Atrezzo despacho,Despacho  Máquinas de escribir,Máquina de escribir Hispano Olivetti (funciona),admin/img_prod/DES26/DES26-720x540.png,53,1,1,1
0,BEB26,Bebé,Cochecito,Silla de niño 3 ruedas con capota,admin/img_prod/BEB26/BEB26-720x540.png,54,1,1,1
1,CST26,Moda y costura,Costurero,Costurero,admin/img_prod/CST26/CST26-1-720x540.png,54,0,0,0
2,CAR26,Caja registradora,Calculadoras  Despacho,Calculadora eléctrica con rodillo,admin/img_prod/CAR26/CAR26 (DES103)-720x540.png,54,1,1,1
3,CRI26,Cristalería,Jarras,Jarras cristal Duralex colores.,admin/img_prod/CRI26/CRI26-720x540.png,54,1,1,1
4,MC26,Macetero,Columna,Columna escayola rosa con capitel,admin/img_prod/MC26/MC26-1-720x540.png,54,30,30,105
5,ME26,Mesilla,Dormitorio,Mesilla nogal 2 cajones frente ondas,admin/img_prod/ME26/ME26-1-720x540.png,54,54,33,55
6,VET26,Ventilador,Aire acondicionado,Aparato de aire acondicionado CONVAIR con ruedas,admin/img_prod/VET26/VET26-1-720x540.png,54,50,38,85
7,REL26,Reloj,Salón,Reloj de pared antiguo pintado,admin/img_prod/REL26/REL26-720x540.png,54,1,1,1
8,TEL26,Telefonía,,Contestadores automáticos pequeños,admin/img_prod/TEL26/TLF26-720x540.png,54,0,0,0
9,MYN26,Maletas y neceseres de viaje,Viaje,Maleta fibra jaspeada gris cierres metal,admin/img_prod/MYN26/MYN26-720x540.png,54,65,45,25
10,TOC26,Objetos de tocador,Tocador,Juego de tocador antiguo metal y nácar flores (espejo y cepillo),admin/img_prod/TOC26/TOC26-720x540.png,54,0,0,0
11,JUG26,Juguetes,Juguete,Juego de bolos antiguos de madera,admin/img_prod/JUG26/JUG26-720x540.png,54,0,0,0
12,JAR26,Jarrones y jarras,Adorno  Decoración  Salón,Jarrón Talavera  2 asas,admin/img_prod/JAR26/JAR26-720x540.png,54,0,0,0
13,MYS26,Tocadiscos y altavoces,Electrónica  Musica  Sonido,Tocadiscos caja sapeli tapa plástico Dual,admin/img_prod/MYS26/MYS26-720x540.png,54,0,0,0
14,TP26,Tapices y estandartes,Salón,Tapiz bordado terciopelo ciervos con marco nogal filo metal,admin/img_prod/TP26/TP26-720x540.png,54,203,5,124
15,ML26,Librería,Jacobino  Salón,Mueble librero jacobino oscuro,admin/img_prod/ML26/ML26-1-720x540.png,54,200,22,120
16,MED26,Atrezzo medicina,Hospital  Medicina,Fonendoscopio,admin/img_prod/MED26/MED26-720x540.png,54,0,0,0
17,HOS26,Hospitales,Hospital  Medicina,CARRO DE ROPA HOSPITAL NIQUELADO Y AZUL,admin/img_prod/HOS26/HOS26-720x540.png,54,60,60,87
18,VAA26,Atrezzo vario,,Silbato antiguo de metal con cordón,admin/img_prod/VAA26/VAA26-720x540.png,54,0,0,0
19,RAD26,Radios,,Radio antigua pequeña 2 mandos Iberia,admin/img_prod/RAD26/RAD26-720x540.png,54,1,1,1
20,SI26,Sillón,Curvado  Sillería,Sillón curvado claro asiento tapizado,admin/img_prod/SI26/SI26-1-720x540.png,54,58,50,95
21,MV26,Muebles varios,Español  Taquillón,Taquillón estilo español oscuro 4 cajones,admin/img_prod/MV26/MV26-1-720x540.png,54,65,34,71
22,JUE26,Juego,,Tablero de ajedrez,admin/img_prod/JUE26/JUE26-720x540.png,54,1,1,1
23,SIL26,Silla,Curvado  Sillería,Silla curvada clara asiento tapizado,admin/img_prod/SIL26/SIL26-1-720x540.png,54,40,40,93
24,MOS26,Mostrador,Bar y cafetería,Mostrador barra de bar frente madera,admin/img_prod/MOS26/MOS26-1-720x540.png,54,1,1,1
25,S26,Sofá,Curvado  Salón  Sillería,Sofá curvado nogal asiento tapizado,admin/img_prod/S26/S26-1-720x540.png,54,120,55,98
26,TYV26,Televisores y vídeos,Televisor,"Televisión caja plástico gris Sanyo 21""",admin/img_prod/TYV26/TYV26-720x540.png,54,70,40,46
27,PV26,Pie de vela,Iglesia  Medieval,Pie de vela de iglesia de hierro de pinchos,admin/img_prod/PV26/PV26-1-720x540.png,54,110,23,77
28,VI26,Vitrina,Descatalogado,Descatalogado,admin/img_prod/VI26/LOGOTIPO VAZQUEZ- 720x540.png,54,0,0,0
29,PER26,Perchero,Dormitorio  Español,Perchero burro estilo español tallado oscuro,admin/img_prod/PER26/PER26-1-720x540.png,54,110,40,115
30,JAU26,Jaula,,Jaula varilla niquelada,admin/img_prod/JAU26/JAU26-720x540.png,54,38,38,40
31,MOU26,Mobiliario urbano,Calle,Señal de tráfico inglesa de velocidad limitada,admin/img_prod/MOU26/MOU26-720x540.png,54,46,1,50
32,CDM26,Centro de mesa,,Centro de mesa de metal con asa central,admin/img_prod/CDM26/CDM26-720x540.png,54,0,0,0
33,FIG26,Figuras,Adorno,Figura de loza grande dinosaurio,admin/img_prod/FIG26/FIG26-720x540.png,54,0,0,0
34,PLA26,Playa,Descatalogado,,admin/img_prod/PLA26/LOGOTIPO VAZQUEZ- 720x540.png,54,0,0,0
35,REG26,Religión,Candelero  Iglesia,Candelero de metal forma ángel,admin/img_prod/REG26/REG26-720x540.png,54,0,0,0
36,RU26,Rural,Rústico  Cantarera,Cantarera de 2 con faldón recortado,admin/img_prod/RU26/RU26-720x540.png,54,0,0,0
37,ALF27,Alfombra,Comedor  Salón,Alfombra nudos rameada y flores clara,admin/img_prod/ALF27/ALF27-720x540.png,54,240,165,1
38,AFC27,Alfombra de cama,Dormitorio,Alfombrin de cama verde con fleco crema,admin/img_prod/AFC27/AFC27-720x540.png,54,100,50,1
39,AP27,Aparador,Comedor  Español,Aparador español,admin/img_prod/AP27/AP27-1-720x540.png,54,120,57,100
40,ARC27,Arcon,Rústico,Arcón rústico pino con patas,admin/img_prod/ARC27/ARC27-1-720x540.png,54,108,47,65
41,AR27,Armario,,Armario 1 puerta y cajón,admin/img_prod/AR27/AR27-1-720x540.png,54,86,42,200
42,ATR27,Atril,,Atril pie niquelado ovalado,admin/img_prod/ATR27/ATR27-1-720x540.png,54,75,40,120
43,BAC27,Banco,Descatalogado,,admin/img_prod/BAC27/LOGOTIPO VAZQUEZ- 720x540.png,54,0,0,0
44,BAN27,Banqueta,,Banqueta puf taizado tela gris,admin/img_prod/BAN27/BAN27-1-720x540.png,54,50,50,50
45,BA27,Baño,Lavabo,Lavabo ovalado sin grifo y sin pie,admin/img_prod/BA27/BA27-720x540.png,54,60,50,10
46,BAU27,Baul,Almacenaje  Viaje,Baúl tapa recta chaperas madera,admin/img_prod/BAU27/BAU27-1-720x540.png,54,90,43,46
47,BIO27,Biombo,Jardín,Biombo 3 hojas marco madera hoja esterilla,admin/img_prod/BIO27/BIO27-720x540.png,54,150,4,150
0,CA27,Cama,Dormitorio  Español,Cabecero de madera cuarterones,admin/img_prod/CA27/CA27-720x540.png,55,254,10,86
1,MOU27,Mobiliario urbano,,Señal de tráfico de prohibido estacionar,admin/img_prod/MOU27/MOU27-720x540.png,55,0,0,0
2,CO27,Cocinas,Varios cocina,Pila lavadero de cocina de loza,admin/img_prod/CO27/CO27-720x540.png,55,70,50,21
3,COM27,Comoda,Comodín  Dormitorio  Frances,Comodín francés caoba y bronces 4 cajones,admin/img_prod/COM27/COM27-1-720x540.png,55,75,36,100
4,CON27,Consola,Recibidor,Consola nogal 3 patas 1/2 punto,admin/img_prod/CON27/CON27-1-720x540.png,55,88,45,89
5,CU27,Cuadro,Religioso,Cuadro marco negro y oro fotografía arcangel,admin/img_prod/CU27/CU27-720x540.png,55,130,10,245
6,ANU27,Carteles y anuncios,Bar y cafetería,Cartel chapa tónica Schweppes,admin/img_prod/ANU27/ANU27-720x540.png,55,25,1,15
7,ESP27,Espejo,Dormitorio  Salón,Espejo de pared marco oscuro liso,admin/img_prod/ESP27/ESP27-720x540.png,55,90,25,75
8,ES27,Estanteria,Rústico,Estante de suelo liso nogal 3 baldas,admin/img_prod/ES27/ES27-1-720x540.png,55,69,18,57
9,EST27,Estufa,Calefaccion,Radiador de hierro con llave varios elementos,admin/img_prod/EST27/EST27-720x540.png,55,45,15,85
10,ESTAT27,Estatua,Religioso,Estatua imagen Sagrado Corazón de escayola,admin/img_prod/ESTAT27/ESTAT27-720x540.png,55,1,1,1
11,F27,Fichero,Despacho,Fichero chapa marrón 4 cajones,admin/img_prod/F27/F27-1-720x540.png,55,44,71,135
12,MUS27,Instrumentos musicales,Musica,Violín auténtico de madera,admin/img_prod/MUS27/MUS27 (INM14)-720x540.png,55,1,1,1
13,ADO27,Adornos,Salón,Figura bronce pequeña perros caza,admin/img_prod/ADO27/ADO27-720x540.png,55,1,1,1
14,DPT27,Deporte,Descatalogado,Descatalogado,admin/img_prod/DPT27/LOGOTIPO VAZQUEZ- 720x540.png,55,1,1,1
15,LAM27,Lámpara,Lámpara de mesa  Salón,Lámpara de mesa loza blanca y peana dorada,admin/img_prod/LAM27/LAM27-720X540.png,55,0,0,0
16,FUM27,Artículos de fumador,Cenicero,Cenicero alabastro altos,admin/img_prod/FUM27/FUM27-720X540.png,55,1,1,1
17,M27,Mesa,Centro  Salón,Mesa centro pino rectangular,admin/img_prod/M27/M27-1-720x540.png,55,100,50,47
18,BAD27,Bandejas,Menaje,Juego de bandejas pequeñas chapa decorada antiguas,admin/img_prod/BAD27/BAD27-720x540.png,55,1,1,1
19,BYC27,Atrezzo de bar y cafetería,Bar y cafetería,Enfría botellas antiguo plateado grande para 6 botellas,admin/img_prod/BYC27/BYC27(BAR27-720x540).png,55,1,1,1
20,COL27,Atrezzo colegio,Colegio,Cuadernos colegio de números,admin/img_prod/COL27/COL27-720x540.png,55,1,1,1
21,DES27,Atrezzo despacho,Despacho  Máquinas de escribir,Máquina de escribir antigua Royal,admin/img_prod/DES27/DES27-720x540.png,55,1,1,1
22,BEB27,Bebé,Descatalogado,,admin/img_prod/BEB27/LOGOTIPO VAZQUEZ- 720x540.png,55,0,0,0
23,CST27,Moda y costura,Costurero,Costurero caoba con espejo interior,admin/img_prod/CST27/CST27-1-720x540.jpg,55,40,72,50
24,CAR27,Caja registradora,Calculadoras  Despacho,Calculadora eléctrica con rodillo,admin/img_prod/CAR27/CAR27 (DES103)-720x540.png,55,1,1,1
25,CRI27,Cristalería,Jarras,Jarras cristal Duralex pequeñas colores.,admin/img_prod/CRI27/CRI27-720x540.png,55,1,1,1
26,MC27,Macetero,Comedor  Frances  Salón,Macetero Luis XVI pintado oro 3 columnas,admin/img_prod/MC27/MC27-720x540.png,55,30,30,116
27,ME27,Mesilla,Dormitorio,Mesilla alta nogal tapa figurada mármol,admin/img_prod/ME27/ME27-1-720x540.png,55,44,31,80
28,VET27,Ventilador,,Ventilador de pie negro 4 pies,admin/img_prod/VET27/VET27-720x540.png,55,1,1,170
29,REL27,Reloj,Salón,Reloj de pared caoba columnas,admin/img_prod/REL27/REL27-720x540.png,55,1,1,1
30,TEL27,Telefonía,,Contestadores automáticos,admin/img_prod/TEL27/TLF27-720x540.png,55,0,0,0
31,MYN27,Maletas y neceseres de viaje,Viaje,Maleta fibra jaspeada gris borde claro,admin/img_prod/MYN27/MYN27-720x540.png,55,50,35,25
32,TOC27,Objetos de tocador,Tocador,"Juego de tocador plateado (espejo, 2 cepillos y peine)",admin/img_prod/TOC27/TOC27-720x540.png,55,0,0,0
33,JUG27,Juguetes,Juguete,Caballo columpio de juguete pequeño,admin/img_prod/JUG27/JUG27-720x540.png,55,0,0,0
34,JAR27,Jarrones y jarras,Adorno  Decoración  Salón,Jarrón grande Talavera bola,admin/img_prod/JAR27/JAR27-720x540.png,55,0,0,0
35,MYS27,Tocadiscos y altavoces,Electrónica  Musica  Sonido,Tocadiscos caja sapeli tapa plástico,admin/img_prod/MYS27/MYS27-720x540.png,55,0,0,0
36,TP27,Tapices y estandartes,Castillo  Medieval,Repostero tela azul con greca gris con escudo,admin/img_prod/TP27/TP27-720x540.png,55,225,0,290
